id,season,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal
410,2009/2010,2010-01-16 00:00:00,665671,9999,8203,1,2
411,2009/2010,2010-01-17 00:00:00,665672,9993,9984,1,4
412,2009/2010,2010-01-24 00:00:00,665674,9987,8342,2,0
413,2009/2010,2010-01-23 00:00:00,665675,10000,9997,2,0
414,2009/2010,2010-02-24 00:00:00,665677,9984,9986,1,0
415,2009/2010,2010-01-23 00:00:00,665679,9994,9999,1,4
416,2009/2010,2010-01-23 00:00:00,665680,8571,9993,3,0
417,2009/2010,2010-01-24 00:00:00,665681,8203,9985,0,0
418,2009/2010,2010-01-23 00:00:00,665682,10001,9991,0,0
419,2009/2010,2010-01-31 00:00:00,665686,9985,8571,3,1
420,2009/2010,2010-02-03 00:00:00,665687,9997,10001,0,1
421,2009/2010,2010-03-10 00:00:00,665688,9986,9994,4,1
422,2009/2010,2010-01-31 00:00:00,665689,9991,10000,0,2
423,2009/2010,2010-01-30 00:00:00,665692,8203,9984,1,2
424,2009/2010,2010-02-24 00:00:00,665694,9999,9987,1,1
425,2009/2010,2010-01-29 00:00:00,665695,9993,8635,0,5
426,2009/2010,2010-02-06 00:00:00,665698,8635,9997,1,2
427,2009/2010,2010-02-07 00:00:00,665699,9987,9985,1,0
428,2009/2010,2010-02-07 00:00:00,665700,10000,8342,1,1
429,2009/2010,2010-02-06 00:00:00,665702,9984,9999,2,0
430,2009/2010,2010-02-06 00:00:00,665704,9994,8203,2,1
431,2009/2010,2010-02-07 00:00:00,665706,8571,9986,2,1
432,2009/2010,2010-02-06 00:00:00,665710,10001,9993,1,1
433,2009/2010,2010-02-14 00:00:00,665712,9985,10001,1,0
434,2009/2010,2010-03-06 00:00:00,665717,9986,8635,0,2
435,2009/2010,2010-03-06 00:00:00,665719,9984,9994,4,0
436,2009/2010,2010-02-14 00:00:00,665721,9991,8342,1,1
437,2009/2010,2010-03-07 00:00:00,665723,8203,9987,2,1
438,2009/2010,2010-02-13 00:00:00,665725,9999,8571,0,2
439,2009/2010,2010-03-07 00:00:00,665727,9993,10000,1,1
440,2009/2010,2010-02-21 00:00:00,665728,8342,9985,2,1
441,2009/2010,2010-02-21 00:00:00,665729,8635,8203,2,0
442,2009/2010,2010-02-19 00:00:00,665730,9987,9994,3,1
443,2009/2010,2010-02-20 00:00:00,665731,10000,9999,1,1
444,2009/2010,2010-02-20 00:00:00,665732,9991,9997,0,1
445,2009/2010,2010-02-20 00:00:00,665733,8571,9984,3,1
446,2009/2010,2010-02-20 00:00:00,665735,10001,9986,4,0
447,2009/2010,2010-02-28 00:00:00,665737,9997,8342,1,1
448,2009/2010,2010-02-28 00:00:00,665738,9986,10000,0,0
449,2009/2010,2010-02-27 00:00:00,665739,9984,9987,1,0
450,2009/2010,2010-02-27 00:00:00,665740,9994,10001,1,0
451,2009/2010,2010-02-27 00:00:00,665741,8203,8571,1,1
452,2009/2010,2010-02-28 00:00:00,665742,9999,8635,1,2
453,2009/2010,2010-02-26 00:00:00,665743,9993,9991,1,1
454,2009/2010,2010-03-14 00:00:00,665744,8342,9999,1,0
455,2009/2010,2010-03-14 00:00:00,665745,8635,9987,2,0
456,2009/2010,2010-03-14 00:00:00,665746,9997,9993,2,0
457,2009/2010,2010-03-14 00:00:00,665749,10000,9985,1,1
458,2009/2010,2010-03-14 00:00:00,665751,9991,9986,2,1
459,2009/2010,2010-03-14 00:00:00,665753,8571,9994,3,1
460,2009/2010,2010-03-14 00:00:00,665757,10001,9984,2,1
461,2009/2010,2009-08-15 00:00:00,665334,8635,10001,3,0
462,2009/2010,2009-08-15 00:00:00,665335,9987,9991,1,1
463,2009/2010,2009-08-16 00:00:00,665336,9986,9993,1,0
464,2009/2010,2009-08-15 00:00:00,665337,9984,10000,2,2
465,2009/2010,2009-08-15 00:00:00,665338,9994,9997,1,2
466,2009/2010,2009-08-15 00:00:00,665340,8203,8342,2,1
467,2009/2010,2009-08-15 00:00:00,665341,9999,9985,1,5
468,2009/2010,2010-03-21 00:00:00,665761,9985,9991,0,2
469,2009/2010,2010-03-21 00:00:00,665763,9987,8571,1,1
470,2009/2010,2010-03-21 00:00:00,665767,9984,9997,3,1
471,2009/2010,2010-03-21 00:00:00,665769,9994,8635,0,4
472,2009/2010,2010-03-21 00:00:00,665771,8203,10000,2,1
473,2009/2010,2010-03-21 00:00:00,665774,9999,10001,0,0
474,2009/2010,2010-03-21 00:00:00,665775,9993,8342,1,4
475,2009/2010,2009-08-23 00:00:00,665342,8342,8571,2,2
476,2009/2010,2009-08-21 00:00:00,665343,9985,9986,1,1
477,2009/2010,2009-08-22 00:00:00,665344,9997,9999,2,1
478,2009/2010,2009-08-22 00:00:00,665345,10000,8635,0,2
479,2009/2010,2009-08-22 00:00:00,665346,9991,9994,4,1
480,2009/2010,2009-08-23 00:00:00,665348,10001,9987,0,1
481,2009/2010,2009-08-22 00:00:00,665349,9993,8203,1,3
482,2009/2010,2009-08-30 00:00:00,665352,8635,9985,1,1
483,2009/2010,2009-08-30 00:00:00,665353,9987,9993,1,1
484,2009/2010,2009-08-30 00:00:00,665354,9984,8342,2,3
485,2009/2010,2009-08-29 00:00:00,665357,8571,9991,1,0
486,2009/2010,2009-08-29 00:00:00,665358,8203,9997,0,2
487,2009/2010,2009-08-29 00:00:00,665359,9999,9986,1,3
488,2009/2010,2009-08-28 00:00:00,665360,10001,10000,1,2
489,2009/2010,2009-09-13 00:00:00,665361,8342,9987,1,1
490,2009/2010,2009-09-12 00:00:00,665362,9985,8203,3,0
491,2009/2010,2009-09-12 00:00:00,665363,9997,8635,2,1
492,2009/2010,2009-09-12 00:00:00,665364,10000,8571,0,2
493,2009/2010,2009-09-12 00:00:00,665365,9986,9984,0,4
494,2009/2010,2009-09-12 00:00:00,665366,9991,9999,5,1
495,2009/2010,2009-09-13 00:00:00,665368,9993,9994,2,1
496,2009/2010,2009-09-20 00:00:00,665370,8635,9991,1,1
497,2009/2010,2009-09-18 00:00:00,665371,9987,9986,1,2
498,2009/2010,2009-09-19 00:00:00,665374,9984,9993,1,2
499,2009/2010,2009-09-19 00:00:00,665376,9994,9985,1,3
500,2009/2010,2009-09-19 00:00:00,665378,8571,9997,0,1
501,2009/2010,2009-09-19 00:00:00,665379,8203,9999,3,2
502,2009/2010,2009-09-20 00:00:00,665380,10001,8342,1,4
503,2009/2010,2009-09-23 00:00:00,665384,8342,10000,3,1
504,2009/2010,2009-09-23 00:00:00,665385,9985,9984,1,1
505,2009/2010,2009-09-22 00:00:00,665386,9997,9987,2,4
506,2009/2010,2009-09-23 00:00:00,665387,9986,8203,1,2
507,2009/2010,2009-09-23 00:00:00,665389,9991,10001,1,2
508,2009/2010,2009-09-23 00:00:00,665392,9999,9994,1,2
509,2009/2010,2009-09-23 00:00:00,665393,9993,8571,1,0
510,2009/2010,2009-09-27 00:00:00,665396,8635,9993,1,0
511,2009/2010,2009-09-26 00:00:00,665397,9987,9999,1,1
512,2009/2010,2009-09-26 00:00:00,665399,10000,9991,3,1
513,2009/2010,2009-09-28 00:00:00,665402,9984,8203,1,0
514,2009/2010,2009-09-26 00:00:00,665403,9994,9986,4,1
515,2009/2010,2009-09-26 00:00:00,665405,8571,9985,0,2
516,2009/2010,2009-09-26 00:00:00,665409,10001,9997,2,0
517,2010/2011,2010-07-31 00:00:00,838467,9997,9989,1,0
518,2010/2011,2010-07-31 00:00:00,838468,8571,8342,1,0
519,2010/2011,2010-07-31 00:00:00,838469,8203,9994,2,0
520,2010/2011,2010-07-31 00:00:00,838472,10001,9991,0,1
521,2010/2011,2010-07-31 00:00:00,838473,8635,6351,4,1
522,2010/2011,2010-07-30 00:00:00,838474,9985,10000,1,1
523,2010/2011,2010-08-01 00:00:00,838475,9984,9986,1,1
524,2010/2011,2010-08-01 00:00:00,838476,9987,9993,2,1
525,2010/2011,2010-10-03 00:00:00,838581,8342,9991,3,2
526,2010/2011,2010-10-03 00:00:00,838582,9985,8635,5,1
527,2010/2011,2010-10-02 00:00:00,838583,9997,10001,1,2
528,2010/2011,2010-10-02 00:00:00,838584,10000,9986,1,1
529,2010/2011,2010-10-02 00:00:00,838585,9994,9993,1,0
530,2010/2011,2010-10-02 00:00:00,838586,8571,6351,3,1
531,2010/2011,2010-10-01 00:00:00,838587,8203,9987,2,2
532,2010/2011,2010-10-02 00:00:00,838588,9989,9984,0,1
533,2010/2011,2010-10-16 00:00:00,838590,9991,8571,2,0
534,2010/2011,2010-10-17 00:00:00,838591,9987,9985,4,2
535,2010/2011,2010-10-16 00:00:00,838593,9993,9989,1,1
536,2010/2011,2010-10-15 00:00:00,838594,10000,8342,2,3
537,2010/2011,2010-10-16 00:00:00,838595,9986,9994,1,2
538,2010/2011,2010-10-16 00:00:00,838596,6351,9997,6,0
539,2010/2011,2010-10-16 00:00:00,838597,10001,8203,1,1
540,2010/2011,2010-10-17 00:00:00,838598,9984,8635,1,0
541,2010/2011,2010-10-24 00:00:00,838599,8635,10001,2,0
542,2010/2011,2010-10-24 00:00:00,838600,9985,9991,2,1
543,2010/2011,2010-10-23 00:00:00,838602,9997,9986,3,2
544,2010/2011,2010-10-24 00:00:00,838603,9994,8342,1,0
545,2010/2011,2010-10-22 00:00:00,838604,8571,9987,1,0
546,2010/2011,2010-10-23 00:00:00,838605,8203,9993,5,1
547,2010/2011,2010-10-23 00:00:00,838606,9989,10000,0,0
548,2010/2011,2010-10-23 00:00:00,838607,9984,6351,2,1
549,2010/2011,2010-10-31 00:00:00,838621,8342,9985,2,2
550,2010/2011,2010-10-30 00:00:00,838622,9991,8203,3,1
551,2010/2011,2010-10-31 00:00:00,838623,9987,8635,1,2
552,2010/2011,2010-10-30 00:00:00,838624,9993,9997,0,0
553,2010/2011,2010-10-30 00:00:00,838625,10000,9994,1,1
554,2010/2011,2010-10-29 00:00:00,838628,9986,8571,0,0
555,2010/2011,2010-10-30 00:00:00,838630,6351,9989,2,2
556,2010/2011,2010-10-30 00:00:00,838632,10001,9984,2,1
557,2010/2011,2010-11-07 00:00:00,838635,8635,8342,2,2
558,2010/2011,2010-11-06 00:00:00,838636,9985,6351,1,3
559,2010/2011,2010-11-06 00:00:00,838639,9997,10000,0,3
560,2010/2011,2010-11-06 00:00:00,838640,8571,9993,4,0
561,2010/2011,2010-11-06 00:00:00,838641,8203,9986,2,0
562,2010/2011,2010-11-06 00:00:00,838642,9989,9994,2,2
563,2010/2011,2010-11-05 00:00:00,838644,10001,9987,1,1
564,2010/2011,2010-11-07 00:00:00,838646,9984,9991,0,1
565,2010/2011,2010-11-13 00:00:00,838651,8342,9989,2,0
566,2010/2011,2010-11-14 00:00:00,838652,9991,8635,1,2
567,2010/2011,2010-11-13 00:00:00,838654,9987,9984,3,0
568,2010/2011,2010-11-13 00:00:00,838656,9993,9985,0,1
569,2010/2011,2010-11-14 00:00:00,838657,10000,8571,1,1
570,2010/2011,2010-11-13 00:00:00,838658,9986,10001,0,1
571,2010/2011,2010-11-13 00:00:00,838659,9994,9997,3,0
572,2010/2011,2011-01-18 00:00:00,838661,6351,8203,0,1
573,2010/2011,2010-11-21 00:00:00,838664,8342,9984,0,1
574,2010/2011,2010-11-20 00:00:00,838665,9991,10001,4,4
575,2010/2011,2010-11-20 00:00:00,838667,9993,8635,0,1
576,2010/2011,2010-11-21 00:00:00,838669,10000,9985,2,0
577,2010/2011,2010-11-20 00:00:00,838671,9986,9987,1,3
578,2010/2011,2010-11-20 00:00:00,838673,9994,8203,3,1
579,2010/2011,2010-11-20 00:00:00,838675,9989,9997,1,2
580,2010/2011,2010-11-20 00:00:00,838676,6351,8571,3,1
581,2010/2011,2010-11-27 00:00:00,838677,8635,9986,4,1
582,2010/2011,2010-11-27 00:00:00,838679,9985,9989,7,0
583,2010/2011,2010-11-26 00:00:00,838680,9987,9991,1,2
584,2010/2011,2010-11-28 00:00:00,838681,9997,8342,2,1
585,2010/2011,2011-01-18 00:00:00,838684,8571,9994,0,0
586,2010/2011,2010-11-28 00:00:00,838686,8203,10000,0,0
587,2010/2011,2010-11-27 00:00:00,838688,10001,6351,1,1
588,2010/2011,2010-11-27 00:00:00,838689,9984,9993,1,1
589,2010/2011,2010-12-05 00:00:00,838692,8342,10001,4,3
590,2010/2011,2010-12-05 00:00:00,838694,9993,9987,0,1
591,2010/2011,2010-12-04 00:00:00,838695,9997,8571,1,0
592,2010/2011,2010-12-05 00:00:00,838696,10000,8635,1,2
593,2010/2011,2011-03-23 00:00:00,838698,9986,9984,0,3
594,2010/2011,2010-12-03 00:00:00,838699,9994,9985,2,1
595,2010/2011,2011-02-15 00:00:00,838701,9989,8203,2,1
596,2010/2011,2010-12-04 00:00:00,838702,6351,9991,0,3
597,2010/2011,2010-12-12 00:00:00,838707,8635,9994,0,0
598,2010/2011,2010-12-11 00:00:00,838709,9985,9997,1,0
599,2010/2011,2010-12-11 00:00:00,838710,9991,9986,2,1
600,2010/2011,2010-12-11 00:00:00,838712,9987,6351,5,1
601,2010/2011,2010-12-12 00:00:00,838713,8571,9989,3,1
602,2010/2011,2010-12-10 00:00:00,838714,8203,8342,0,1
603,2010/2011,2010-12-11 00:00:00,838716,10001,9993,1,1
604,2010/2011,2010-12-11 00:00:00,838718,9984,10000,1,3
605,2010/2011,2010-08-07 00:00:00,838478,8342,9997,4,1
606,2010/2011,2010-08-08 00:00:00,838479,9991,9987,0,4
607,2010/2011,2010-08-08 00:00:00,838481,9993,9984,0,0
608,2010/2011,2010-08-07 00:00:00,838482,10000,8203,1,2
609,2010/2011,2010-08-07 00:00:00,838484,9986,8635,0,0
610,2010/2011,2010-08-07 00:00:00,838486,9994,8571,1,1
611,2010/2011,2010-08-06 00:00:00,838487,9989,9985,1,4
612,2010/2011,2010-08-07 00:00:00,838489,6351,10001,0,1
613,2010/2011,2010-12-19 00:00:00,838720,8342,8635,0,2
614,2010/2011,2011-02-16 00:00:00,838721,9993,9991,2,2
615,2010/2011,2011-02-23 00:00:00,838723,9997,8203,0,1
616,2010/2011,2010-12-18 00:00:00,838725,10000,10001,2,0
617,2010/2011,2011-02-02 00:00:00,838727,9994,9984,2,1
618,2010/2011,2010-12-17 00:00:00,838728,8571,9985,2,1
619,2010/2011,2010-12-18 00:00:00,838730,9989,9987,1,1
620,2010/2011,2010-12-18 00:00:00,838732,6351,9986,1,0
621,2010/2011,2010-12-26 00:00:00,838733,8635,9989,6,0
622,2010/2011,2010-12-26 00:00:00,838734,9991,8342,0,2
623,2010/2011,2011-02-02 00:00:00,838735,9987,9997,1,1
624,2010/2011,2011-02-02 00:00:00,838736,9986,9993,2,0
625,2010/2011,2011-02-02 00:00:00,838738,8203,8571,1,0
626,2010/2011,2011-02-02 00:00:00,838739,6351,10000,0,2
627,2010/2011,2011-02-16 00:00:00,838741,10001,9994,1,2
628,2010/2011,2010-12-26 00:00:00,838742,9984,9985,1,0
629,2010/2011,2010-12-29 00:00:00,838746,8342,9986,5,0
630,2010/2011,2011-02-26 00:00:00,838748,9985,8203,3,0
631,2010/2011,2010-12-29 00:00:00,838750,9993,6351,0,0
632,2010/2011,2011-02-27 00:00:00,838752,9997,9984,0,3
633,2010/2011,2010-12-30 00:00:00,838753,10000,9991,2,2
634,2010/2011,2010-12-30 00:00:00,838754,9994,9987,2,2
635,2010/2011,2010-12-29 00:00:00,838755,8571,8635,0,2
636,2010/2011,2010-12-29 00:00:00,838757,9989,10001,2,1
637,2010/2011,2011-01-23 00:00:00,838759,8635,9985,2,0
638,2010/2011,2011-01-23 00:00:00,838761,9991,9994,2,1
639,2010/2011,2011-01-22 00:00:00,838764,9987,8571,3,2
640,2010/2011,2011-01-22 00:00:00,838765,9993,10000,3,0
641,2010/2011,2011-01-22 00:00:00,838767,9986,8203,0,0
642,2010/2011,2011-01-21 00:00:00,838768,6351,8342,1,4
643,2010/2011,2011-01-22 00:00:00,838770,10001,9997,3,0
644,2010/2011,2011-01-22 00:00:00,838772,9984,9989,3,0
645,2010/2011,2011-01-29 00:00:00,838773,8342,9993,1,0
646,2010/2011,2011-01-29 00:00:00,838774,9985,10001,2,1
647,2010/2011,2011-01-30 00:00:00,838775,9997,9991,1,1
648,2010/2011,2011-01-28 00:00:00,838777,10000,9987,0,1
649,2010/2011,2011-01-29 00:00:00,838778,9994,6351,0,2
650,2010/2011,2011-01-29 00:00:00,838780,8571,9984,2,1
651,2010/2011,2011-01-30 00:00:00,838781,8203,8635,0,0
652,2010/2011,2011-01-29 00:00:00,838783,9989,9986,1,0
653,2010/2011,2011-02-05 00:00:00,838789,8635,9997,2,0
654,2010/2011,2011-02-04 00:00:00,838790,9991,9989,4,1
655,2010/2011,2011-02-06 00:00:00,838791,9987,8342,1,0
656,2010/2011,2011-02-06 00:00:00,838792,9993,9994,1,1
657,2010/2011,2011-02-05 00:00:00,838794,9986,10000,2,0
658,2010/2011,2011-02-06 00:00:00,838796,6351,9985,0,1
659,2010/2011,2011-02-05 00:00:00,838798,10001,8571,2,1
660,2010/2011,2011-02-05 00:00:00,838800,9984,8203,0,1
661,2010/2011,2011-02-12 00:00:00,838802,8342,10000,2,0
662,2010/2011,2011-02-12 00:00:00,838804,8635,9984,1,0
663,2010/2011,2011-02-13 00:00:00,838806,9985,9987,0,2
664,2010/2011,2011-02-12 00:00:00,838808,9997,6351,1,1
665,2010/2011,2011-02-12 00:00:00,838809,9994,9986,1,1
666,2010/2011,2011-02-13 00:00:00,838810,8571,9991,0,1
667,2010/2011,2011-02-12 00:00:00,838812,8203,10001,3,1
668,2010/2011,2011-02-12 00:00:00,838814,9989,9993,2,2
669,2010/2011,2011-02-19 00:00:00,838815,8342,9994,2,1
670,2010/2011,2011-02-20 00:00:00,838817,9991,9985,4,1
671,2010/2011,2011-02-19 00:00:00,838819,9987,8203,1,0
672,2010/2011,2011-02-19 00:00:00,838820,9993,8571,3,1
673,2010/2011,2011-02-19 00:00:00,838822,10000,9989,1,1
674,2010/2011,2011-02-19 00:00:00,838823,9986,9997,1,0
675,2010/2011,2011-02-19 00:00:00,838825,6351,9984,0,0
676,2010/2011,2011-02-20 00:00:00,838827,10001,8635,2,0
677,2010/2011,2011-03-04 00:00:00,838829,8635,9987,1,1
678,2010/2011,2011-03-06 00:00:00,838830,9985,8342,2,2
679,2010/2011,2011-03-05 00:00:00,838832,9997,9993,1,0
680,2010/2011,2011-03-05 00:00:00,838833,9994,10000,2,1
681,2010/2011,2011-03-05 00:00:00,838835,8571,9986,3,0
682,2010/2011,2011-03-05 00:00:00,838838,8203,9991,1,1
683,2010/2011,2011-03-06 00:00:00,838839,9989,6351,1,1
684,2010/2011,2011-03-05 00:00:00,838841,9984,10001,0,1
685,2010/2011,2011-03-12 00:00:00,838853,8342,8571,4,1
686,2010/2011,2011-03-12 00:00:00,838854,9991,9984,1,0
687,2010/2011,2011-03-12 00:00:00,838855,9987,10001,0,2
688,2010/2011,2011-03-12 00:00:00,838857,9993,8203,1,1
689,2010/2011,2011-03-12 00:00:00,838859,10000,9997,1,2
690,2010/2011,2011-03-12 00:00:00,838861,9986,9985,0,2
691,2010/2011,2011-03-12 00:00:00,838862,9994,9989,1,1
692,2010/2011,2011-03-12 00:00:00,838864,6351,8635,1,1
693,2010/2011,2010-08-14 00:00:00,838491,8635,9993,4,0
694,2010/2011,2010-08-14 00:00:00,838493,9985,9994,3,3
695,2010/2011,2010-08-14 00:00:00,838494,9991,6351,2,1
696,2010/2011,2010-08-15 00:00:00,838495,9987,9986,5,0
697,2010/2011,2010-08-14 00:00:00,838496,8571,9997,2,0
698,2010/2011,2010-08-14 00:00:00,838498,8203,9989,1,0
699,2010/2011,2010-08-14 00:00:00,838499,10001,10000,1,1
700,2010/2011,2010-08-15 00:00:00,838500,9984,8342,3,1
701,2010/2011,2011-03-20 00:00:00,838867,8635,9991,3,2
702,2010/2011,2011-03-20 00:00:00,838869,9985,9993,1,0
703,2010/2011,2011-03-20 00:00:00,838871,9997,9994,0,2
704,2010/2011,2011-03-19 00:00:00,838872,8571,10000,2,2
705,2010/2011,2011-03-20 00:00:00,838873,8203,6351,2,0
706,2010/2011,2011-03-20 00:00:00,838874,9989,8342,0,0
707,2010/2011,2011-03-20 00:00:00,838875,10001,9986,2,2
708,2010/2011,2011-03-20 00:00:00,838876,9984,9987,0,1
709,2010/2011,2010-08-22 00:00:00,838503,8342,8203,1,2
710,2010/2011,2010-08-21 00:00:00,838504,9993,10001,0,0
711,2010/2011,2010-08-20 00:00:00,838506,9997,9985,1,0
712,2010/2011,2010-08-21 00:00:00,838508,10000,9984,4,0
713,2010/2011,2010-08-22 00:00:00,838510,9986,9991,1,3
714,2010/2011,2010-08-21 00:00:00,838511,9994,8635,0,3
715,2010/2011,2010-08-21 00:00:00,838513,9989,8571,1,2
716,2010/2011,2010-08-22 00:00:00,838515,6351,9987,1,4
717,2010/2011,2010-08-28 00:00:00,838517,8635,10000,0,0
718,2010/2011,2010-08-28 00:00:00,838518,9985,8571,1,0
719,2010/2011,2010-08-29 00:00:00,838519,9991,9993,1,0
720,2010/2011,2010-08-29 00:00:00,838520,9987,9989,4,1
721,2010/2011,2010-08-28 00:00:00,838521,9986,6351,2,0
722,2010/2011,2010-08-28 00:00:00,838523,8203,9997,0,0
723,2010/2011,2010-08-29 00:00:00,838524,10001,8342,1,2
724,2010/2011,2010-08-28 00:00:00,838526,9984,9994,1,1
725,2010/2011,2010-09-12 00:00:00,838528,8342,9987,2,2
726,2010/2011,2010-09-11 00:00:00,838529,9985,9984,2,0
727,2010/2011,2010-09-11 00:00:00,838531,9993,9986,1,0
728,2010/2011,2010-09-10 00:00:00,838532,9997,8635,0,2
729,2010/2011,2010-09-11 00:00:00,838534,10000,6351,0,0
730,2010/2011,2010-09-12 00:00:00,838536,9994,10001,3,1
731,2010/2011,2010-09-11 00:00:00,838537,8571,8203,1,0
732,2010/2011,2010-09-11 00:00:00,838539,9989,9991,2,2
733,2010/2011,2010-09-19 00:00:00,838540,8635,8571,3,0
734,2010/2011,2010-09-19 00:00:00,838542,9991,10000,5,3
735,2010/2011,2010-09-18 00:00:00,838543,9987,9994,3,1
736,2010/2011,2010-09-19 00:00:00,838544,9986,8342,0,5
737,2010/2011,2010-09-17 00:00:00,838546,8203,9985,1,0
738,2010/2011,2010-09-18 00:00:00,838547,6351,9993,0,1
739,2010/2011,2010-09-18 00:00:00,838550,10001,9989,2,0
740,2010/2011,2010-09-18 00:00:00,838552,9984,9997,4,2
741,2010/2011,2010-09-22 00:00:00,838555,8342,6351,4,0
742,2010/2011,2010-09-22 00:00:00,838556,9985,9986,2,1
743,2010/2011,2010-09-21 00:00:00,838558,9997,9987,0,2
744,2010/2011,2010-09-22 00:00:00,838560,10000,9993,4,3
745,2010/2011,2010-09-22 00:00:00,838561,9994,9991,3,2
746,2010/2011,2010-09-22 00:00:00,838562,8571,10001,1,2
747,2010/2011,2010-09-22 00:00:00,838563,8203,9984,2,2
748,2010/2011,2010-09-22 00:00:00,838564,9989,8635,1,1
749,2010/2011,2010-09-26 00:00:00,838567,8635,8203,5,0
750,2010/2011,2010-09-25 00:00:00,838568,9991,9997,2,0
751,2010/2011,2010-09-25 00:00:00,838570,9987,10000,3,0
752,2010/2011,2010-09-26 00:00:00,838571,9993,8342,2,1
753,2010/2011,2010-09-25 00:00:00,838573,9986,9989,0,1
754,2010/2011,2010-09-25 00:00:00,838575,6351,9994,0,1
755,2010/2011,2010-09-25 00:00:00,838576,10001,9985,1,2
756,2010/2011,2010-09-25 00:00:00,838578,9984,8571,2,1
757,2011/2012,2011-07-29 00:00:00,1032692,1773,8635,2,1
758,2011/2012,2011-07-30 00:00:00,1032693,9998,9985,1,1
759,2011/2012,2011-07-30 00:00:00,1032694,9987,9993,3,1
760,2011/2012,2011-07-30 00:00:00,1032695,9991,9984,0,1
761,2011/2012,2011-07-30 00:00:00,1032696,9994,10000,0,0
762,2011/2012,2011-07-30 00:00:00,1032697,8571,9989,1,1
763,2011/2012,2011-07-30 00:00:00,1032698,8203,9997,2,1
764,2011/2012,2011-07-31 00:00:00,1032699,8342,10001,5,0
765,2011/2012,2011-10-16 00:00:00,1032764,8342,9991,2,0
766,2011/2012,2011-10-16 00:00:00,1032765,8635,9985,5,0
767,2011/2012,2011-10-15 00:00:00,1032766,9997,9993,2,4
768,2011/2012,2011-10-15 00:00:00,1032767,10000,9989,1,2
769,2011/2012,2011-10-15 00:00:00,1032768,1773,10001,1,1
770,2011/2012,2011-10-15 00:00:00,1032769,9994,9987,3,1
771,2011/2012,2011-10-15 00:00:00,1032770,8203,9984,1,2
772,2011/2012,2011-10-15 00:00:00,1032771,9998,8571,3,1
773,2011/2012,2011-10-23 00:00:00,1032772,9985,10000,1,0
774,2011/2012,2011-10-22 00:00:00,1032773,9987,9998,2,0
775,2011/2012,2011-10-22 00:00:00,1032774,9991,9994,3,1
776,2011/2012,2011-10-22 00:00:00,1032775,9993,8203,2,2
777,2011/2012,2011-10-23 00:00:00,1032776,8571,8342,2,1
778,2011/2012,2011-10-22 00:00:00,1032777,9989,9997,0,2
779,2011/2012,2011-10-23 00:00:00,1032778,10001,8635,1,2
780,2011/2012,2011-10-22 00:00:00,1032779,9984,1773,2,0
781,2011/2012,2011-10-29 00:00:00,1032780,8342,9987,4,5
782,2011/2012,2011-10-30 00:00:00,1032781,8635,9989,4,0
783,2011/2012,2011-10-30 00:00:00,1032782,9997,9985,1,1
784,2011/2012,2011-10-29 00:00:00,1032783,10000,9984,1,1
785,2011/2012,2011-10-29 00:00:00,1032784,1773,9993,3,2
786,2011/2012,2011-10-29 00:00:00,1032785,9994,8571,1,4
787,2011/2012,2011-10-29 00:00:00,1032786,8203,10001,1,0
788,2011/2012,2011-10-29 00:00:00,1032787,9998,9991,1,1
789,2011/2012,2011-11-06 00:00:00,1032788,9985,8342,2,1
790,2011/2012,2011-11-05 00:00:00,1032789,9987,8571,2,2
791,2011/2012,2011-11-04 00:00:00,1032790,9991,8203,6,2
792,2011/2012,2011-11-05 00:00:00,1032791,9993,9998,2,0
793,2011/2012,2011-11-05 00:00:00,1032792,10000,9997,0,0
794,2011/2012,2011-11-05 00:00:00,1032793,9989,1773,3,1
795,2011/2012,2011-11-05 00:00:00,1032794,10001,9994,2,4
796,2011/2012,2011-11-06 00:00:00,1032795,9984,8635,1,0
797,2011/2012,2011-11-20 00:00:00,1032796,8342,9984,1,0
798,2011/2012,2011-11-20 00:00:00,1032797,8635,9997,3,1
799,2011/2012,2011-11-19 00:00:00,1032798,9987,10001,3,0
800,2011/2012,2011-11-18 00:00:00,1032799,1773,9985,1,3
